Type,Brand,Model,Benchmark,GPU_Model_Type,VRAM_Size,GPU_Model_Tier,URL
GPU,Nvidia,RTX 4090,370.0,RTX,,4090,https://gpu.userbenchmark.com/Nvidia-RTX-4090/Rating/4136
GPU,Gigabyte,Gigabyte RTX 4090 24GB Gaming OC,370.0,RTX,24GB,4090,https://gpu.userbenchmark.com/Nvidia-RTX-4090/Rating/4136
GPU,Asus,Asus RTX 4090 24GB TUF Gaming OC,370.0,RTX,24GB,4090,https://gpu.userbenchmark.com/Nvidia-RTX-4090/Rating/4136
GPU,MSI,MSI RTX 4090 24GB Gaming X Trio,370.0,RTX,24GB,4090,https://gpu.userbenchmark.com/Nvidia-RTX-4090/Rating/4136
GPU,MSI,MSI RTX 4090 24GB Suprim Liquid X,370.0,RTX,24GB,4090,https://gpu.userbenchmark.com/Nvidia-RTX-4090/Rating/4136
GPU,MSI,MSI RTX 4090 24GB Suprim X,370.0,RTX,24GB,4090,https://gpu.userbenchmark.com/Nvidia-RTX-4090/Rating/4136
GPU,Nvidia,RTX 4080,290.0,RTX,,4080,https://gpu.userbenchmark.com/Nvidia-RTX-4080/Rating/4138
GPU,MSI,MSI RTX 4080 16GB Gaming X Trio,290.0,RTX,16GB,4080,https://gpu.userbenchmark.com/Nvidia-RTX-4080/Rating/4138
GPU,Gigabyte,Gigabyte RTX 4080 16GB Gaming OC,290.0,RTX,16GB,4080,https://gpu.userbenchmark.com/Nvidia-RTX-4080/Rating/4138
GPU,Zotac,Zotac RTX 4080 16GB AMP Extreme,290.0,RTX,16GB,4080,https://gpu.userbenchmark.com/Nvidia-RTX-4080/Rating/4138
GPU,MSI,MSI RTX 4080 16GB Suprim X,290.0,RTX,16GB,4080,https://gpu.userbenchmark.com/Nvidia-RTX-4080/Rating/4138
GPU,MSI,MSI RTX 4080 16GB Ventus 3X,290.0,RTX,16GB,4080,https://gpu.userbenchmark.com/Nvidia-RTX-4080/Rating/4138
GPU,Asus,Asus RTX 4080 16GB TUF Gaming OC,290.0,RTX,16GB,4080,https://gpu.userbenchmark.com/Nvidia-RTX-4080/Rating/4138
GPU,AMD,RX 7900-XTX,256.0,RX,,RX 7900-XTX,https://gpu.userbenchmark.com/AMD-RX-7900-XTX/Rating/4142
GPU,Nvidia,RTX 4070-Ti,240.0,RTX,,RTX 4070-Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,MSI,MSI RTX 4070 Ti 12GB Gaming X Trio,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,MSI,MSI RTX 4070 Ti 12GB Ventus 3X OC,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,Zotac,Zotac RTX 4070 Ti 12GB Trinity,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,Zotac,Zotac RTX 4070 Ti 12GB Trinity,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,Asus,Asus RTX 4070 Ti 12GB TUF Gaming OC,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,Gigabyte,Gigabyte RTX 4070 Ti 12GB Eagle OC,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,Asus,Asus RTX 4070 Ti 12GB TUF Gaming,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,Gigabyte,Gigabyte RTX 4070 Ti 12GB 3X OC,240.0,RTX,12GB,4070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4070-Ti/Rating/4146
GPU,Nvidia,RTX 3090-Ti,232.0,RTX,,RTX 3090-Ti,https://gpu.userbenchmark.com/SpeedTest/1818101/NVIDIA-GeForce-RTX-3090-Ti
GPU,AMD,RX 7900-XT,220.0,RX,,RX 7900-XT,https://gpu.userbenchmark.com/AMD-RX-7900-XT/Rating/4141
GPU,Nvidia,RTX 4090 (Laptop),210.0,RTX,,4090,https://gpu.userbenchmark.com/SpeedTest/2036852/NVIDIA-GeForce-RTX-4090-Laptop-GPU
GPU,Nvidia,RTX 3090,210.0,RTX,,3090,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081
GPU,Asus,Asus RTX 3090 24GB ROG Strix,210.0,RTX,24GB,3090,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081
GPU,Asus,Asus RTX 3090 24GB Tuf OC,210.0,RTX,24GB,3090,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081
GPU,MSI,MSI RTX 3090 24GB Gaming X Trio OC,210.0,RTX,24GB,3090,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081
GPU,Zotac,Zotac RTX 3090 24GB Trinity OC,210.0,RTX,24GB,3090,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081
GPU,EVGA,EVGA RTX 3090 24GB XC3 Ultra Gaming,210.0,RTX,24GB,3090,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081
GPU,MSI,MSI RTX 3090 24GB Ventus 3X OC,210.0,RTX,24GB,3090,https://gpu.userbenchmark.com/Nvidia-RTX-3090/Rating/4081
GPU,Nvidia,RTX 3080-Ti,204.0,RTX,,RTX 3080-Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,EVGA,EVGA RTX 3080 Ti 12GB FTW3 Ultra Gaming,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,Asus,Asus RTX 3080 Ti 12GB Tuf OC,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,Gigabyte,Gigabyte RTX 3080 Ti 12GB Gaming OC,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,MSI,MSI RTX 3080 Ti 12GB Gaming X Trio OC,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,MSI,MSI RTX 3080 Ti 12GB Ventus 3X OC,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,EVGA,EVGA RTX 3080 Ti 12GB XC3 Ultra Gaming,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,Zotac,Zotac RTX 3080 Ti 12GB Trinity OC,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,Asus,Asus RTX 3080 Ti 12GB ROG Strix OC,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,Gigabyte,Gigabyte RTX 3080 Ti 12GB Vision OC,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,MSI,MSI RTX 3080 Ti 12GB Suprim X,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,Gigabyte,Gigabyte RTX 3080 Ti 12GB Aorus Master,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,Gigabyte,Gigabyte RTX 3080 Ti 12GB Eagle,204.0,RTX,12GB,3080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3080-Ti/Rating/4115
GPU,AMD,RX 6950-XT,199.0,RX,,RX 6950-XT,https://gpu.userbenchmark.com/SpeedTest/1843533/AMD-Radeon-RX-6950-XT
GPU,AMD,RX 6900-XT,195.0,RX,,RX 6900-XT,https://gpu.userbenchmark.com/AMD-RX-6900-XT/Rating/4091
GPU,Nvidia,RTX 4070,190.0,RTX,,4070,https://gpu.userbenchmark.com/Nvidia-RTX-4070/Rating/4148
GPU,MSI,MSI RTX 4070 12GB Ventus 3X OC,190.0,RTX,12GB,4070,https://gpu.userbenchmark.com/Nvidia-RTX-4070/Rating/4148
GPU,Gigabyte,Gigabyte RTX 4070 12GB 3X Windforce,190.0,RTX,12GB,4070,https://gpu.userbenchmark.com/Nvidia-RTX-4070/Rating/4148
GPU,Asus,Asus RTX 4070 12GB Dual,190.0,RTX,12GB,4070,https://gpu.userbenchmark.com/Nvidia-RTX-4070/Rating/4148
GPU,MSI,MSI RTX 4070 12GB Ventus 2X,190.0,RTX,12GB,4070,https://gpu.userbenchmark.com/Nvidia-RTX-4070/Rating/4148
GPU,Asus,Asus RTX 4070 12GB Dual OC,190.0,RTX,12GB,4070,https://gpu.userbenchmark.com/Nvidia-RTX-4070/Rating/4148
GPU,MSI,MSI RTX 4070 12GB Gaming X Trio,190.0,RTX,12GB,4070,https://gpu.userbenchmark.com/Nvidia-RTX-4070/Rating/4148
GPU,Nvidia,RTX 4080 (Laptop),187.0,RTX,,4080,https://gpu.userbenchmark.com/SpeedTest/2037743/NVIDIA-GeForce-RTX-4080-Laptop-GPU
GPU,Nvidia,RTX 3080,187.0,RTX,,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,MSI,MSI RTX 3080 10GB Ventus 3X OC,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,Gigabyte,Gigabyte RTX 3080 10GB Gaming OC,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,Gigabyte,Gigabyte RTX 3080 10GB Vision OC,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,Asus,Asus RTX 3080 10GB Tuf OC,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,Zotac,Zotac RTX 3080 10GB Trinity OC,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,EVGA,EVGA RTX 3080 10GB FTW3 Ultra Gaming,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,Gigabyte,Gigabyte RTX 3080 10GB Aorus Master,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,MSI,MSI RTX 3080 10GB Gaming Z Trio,187.0,RTX,10GB,3080,https://gpu.userbenchmark.com/Nvidia-RTX-3080/Rating/4080
GPU,Nvidia,Quadro RTX A6000,177.0,QUADRO,,6000,https://gpu.userbenchmark.com/SpeedTest/1300600/NVIDIA-Quadro-RTX-A6000
GPU,AMD,RX 6800-XT,171.0,RX,,RX 6800-XT,https://gpu.userbenchmark.com/AMD-RX-6800-XT/Rating/4089
GPU,Nvidia,Titan RTX,168.0,TITAN,,,https://gpu.userbenchmark.com/SpeedTest/664199/NVIDIA-TITAN-RTX
GPU,Nvidia,NVidia Titan RTX 24GB,168.0,TITAN,24GB,,https://gpu.userbenchmark.com/SpeedTest/664199/NVIDIA-TITAN-RTX
GPU,Nvidia,Quadro RTX 6000,162.0,QUADRO,,6000,https://gpu.userbenchmark.com/SpeedTest/736712/NVIDIA-Quadro-RTX-6000
GPU,Nvidia,Quadro RTX 8000,159.0,QUADRO,,8000,https://gpu.userbenchmark.com/SpeedTest/762332/NVIDIA-Quadro-RTX-8000
GPU,Nvidia,RTX 3070-Ti,158.0,RTX,,RTX 3070-Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,Asus,Asus RTX 3070 Ti 8GB Tuf OC,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,Gigabyte,Gigabyte RTX 3070 Ti 8GB Gaming OC,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,EVGA,EVGA RTX 3070 Ti 8GB FTW3 Ultra Gaming,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,Zotac,Zotac RTX 3070 Ti 8GB Trinity OC,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,MSI,MSI RTX 3070 Ti 8GB Ventus 3X OC,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,Gigabyte,Gigabyte RTX 3070 Ti 8GB Vision OC,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,MSI,MSI RTX 3070 Ti 8GB Suprim X,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,Nvidia,Inno3D RTX 3070 Ti 8GB 3X OC,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,Zotac,Zotac RTX 3070 Ti 8GB AMP Holo,158.0,RTX,8GB,3070 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3070-Ti/Rating/4116
GPU,Nvidia,RTX 2080-Ti,156.0,RTX,,RTX 2080-Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,Zotac,Zotac RTX 2080 Ti 11GB GAMING AMP SPECTRA RGB,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,Asus,Asus RTX 2080 Ti 11GB Dual-fan OC,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,MSI,MSI RTX 2080 Ti 11GB Gaming,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,Gigabyte,Gigabyte RTX 2080 Ti 11GB Gaming OC,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,Asus,Asus RTX 2080 Ti 11GB ROG Strix,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,EVGA,EVGA RTX 2080 Ti 11GB FTW3 Ultra Gaming,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,EVGA,EVGA RTX 2080 Ti 11GB Black,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,Gigabyte,Gigabyte RTX 2080 Ti 11GB Xtreme,156.0,RTX,11GB,2080 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-2080-Ti/Rating/4027
GPU,Nvidia,RTX 3070,148.0,RTX,,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,Gigabyte,Gigabyte RTX 3070 8GB Gaming OC,148.0,RTX,8GB,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,MSI,MSI RTX 3070 8GB Ventus 2X OC,148.0,RTX,8GB,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,Gigabyte,Gigabyte RTX 3070 8GB Aorus,148.0,RTX,8GB,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,MSI,MSI RTX 3070 8GB Ventus 3X OC,148.0,RTX,8GB,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,Gigabyte,Gigabyte RTX 3070 8GB Vision OC,148.0,RTX,8GB,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,EVGA,EVGA RTX 3070 8GB FTW3 Ultra Gaming,148.0,RTX,8GB,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,Zotac,Zotac RTX 3070 8GB Twin Edge OC,148.0,RTX,8GB,3070,https://gpu.userbenchmark.com/Nvidia-RTX-3070/Rating/4083
GPU,Nvidia,RTX 4060-Ti,145.0,RTX,,RTX 4060-Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,MSI,MSI RTX 4060 Ti 8GB Ventus 2x,145.0,RTX,8GB,4060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,Asus,Asus RTX 4060 Ti 8GB Dual,145.0,RTX,8GB,4060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,Gigabyte,Gigabyte RTX 4060 Ti 8GB Eagle,145.0,RTX,8GB,4060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,MSI,MSI RTX 4060 Ti 8GB Gaming X Trio,145.0,RTX,8GB,4060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,MSI,MSI RTX 4060 Ti 8GB Ventus 3X OC,145.0,RTX,8GB,4060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,MSI,MSI RTX 4060 Ti 8GB Gaming X,145.0,RTX,8GB,4060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,Gigabyte,Gigabyte RTX 4060 Ti 8GB Gaming OC,145.0,RTX,8GB,4060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-4060-Ti/Rating/4149
GPU,AMD,RX 6800,143.0,RX,,6800,https://gpu.userbenchmark.com/AMD-RX-6800/Rating/4088
GPU,Asus,Asus RX 6800 16GB TUF OC,143.0,RX,16GB,6800,https://gpu.userbenchmark.com/AMD-RX-6800/Rating/4088
GPU,Nvidia,Titan V,140.0,TITAN,,Titan V,https://gpu.userbenchmark.com/SpeedTest/395529/NVIDIA-TITAN-V
GPU,Nvidia,RTX 3080-Ti (Laptop),133.0,RTX,,RTX 3080-Ti,https://gpu.userbenchmark.com/SpeedTest/1775790/NVIDIA-GeForce-RTX-3080-Ti-Laptop-GPU
GPU,Nvidia,Quadro RTX 5000,131.0,QUADRO,,5000,https://gpu.userbenchmark.com/SpeedTest/712800/NVIDIA-Quadro-RTX-5000
GPU,Nvidia,RTX 4070 (Laptop),131.0,RTX,,4070,https://gpu.userbenchmark.com/SpeedTest/2033663/NVIDIA-GeForce-RTX-4070-Laptop-GPU
GPU,Nvidia,RTX 2080S (Super),131.0,RTX,,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,Gigabyte,Gigabyte RTX 2080 Super 8GB Gaming,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,EVGA,EVGA RTX 2080 Super 8GB XC Ultra,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,MSI,MSI RTX 2080 Super 8GB Gaming X,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,Asus,Asus RTX 2080 Super 8GB ROG Strix A8G,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,Asus,Asus RTX 2080 Super 8GB ROG Strix O8G,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,MSI,MSI RTX 2080 Super 8GB Ventus XS OC,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,MSI,MSI RTX 2080 Super 8GB Ventus OC,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,Gigabyte,Gigabyte RTX 2080 Super 8GB Windforce,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,EVGA,EVGA RTX 2080 Super 8GB Black Gaming,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,Gigabyte,Gigabyte RTX 2080 Super 8GB Aorus Windforce,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,EVGA,EVGA RTX 2080 Super 8GB KO Dual,131.0,RTX,8GB,2080 Super,https://gpu.userbenchmark.com/Nvidia-RTX-2080S-Super/Rating/4050
GPU,AMD,RX 6750-XT,129.0,RX,,RX 6750-XT,https://gpu.userbenchmark.com/SpeedTest/1845738/AMD-Radeon-RX-6750-XT
GPU,Nvidia,RTX 3060-Ti,128.0,RTX,,RTX 3060-Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,Gigabyte,Gigabyte RTX 3060 Ti 8GB Gaming OC,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,Gigabyte,Gigabyte RTX 3060 Ti 8GB Gaming OC,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,MSI,MSI RTX 3060 Ti 8GB Ventus 3X OC,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,MSI,MSI RTX 3060 Ti 8GB Ventus 2X,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,Gigabyte,Gigabyte RTX 3060 Ti 8GB Eagle OC,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,Gigabyte,Gigabyte RTX 3060 Ti 8GB Gaming OC Pro,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,MSI,MSI RTX 3060 Ti 8GB Gaming X Trio,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,Zotac,Zotac RTX 3060 Ti 8GB Twin Edge OC,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,MSI,MSI RTX 3060 Ti 8GB Ventus 2X OC,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,MSI,MSI RTX 3060 Ti 8GB Gaming X,128.0,RTX,8GB,3060 Ti,https://gpu.userbenchmark.com/Nvidia-RTX-3060-Ti/Rating/4090
GPU,Nvidia,Titan Xp,128.0,TITAN,,Titan Xp,https://gpu.userbenchmark.com/SpeedTest/265423/NVIDIA-TITAN-Xp
GPU,Nvidia,RTX 3080 (Laptop),125.0,RTX,,3080,https://gpu.userbenchmark.com/SpeedTest/1443565/NVIDIA-GeForce-RTX-3080-Laptop-GPU
GPU,Nvidia,RTX 2080,124.0,RTX,,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,MSI,MSI RTX 2080 8GB Gaming X Trio,124.0,RTX,8GB,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,Gigabyte,Gigabyte RTX 2080 8GB Windforce OC,124.0,RTX,8GB,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,Asus,Asus RTX 2080 8GB Dual OC,124.0,RTX,8GB,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,Gigabyte,Gigabyte RTX 2080 8GB Gaming OC,124.0,RTX,8GB,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,EVGA,EVGA RTX 2080 8GB XC Ultra Gaming,124.0,RTX,8GB,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,Asus,Asus RTX 2080 8GB ROG STRIX,124.0,RTX,8GB,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,EVGA,EVGA RTX 2080 8GB XC Gaming,124.0,RTX,8GB,2080,https://gpu.userbenchmark.com/Nvidia-RTX-2080/Rating/4026
GPU,Nvidia,GTX 1080-Ti,124.0,GTX,,GTX 1080-Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,EVGA,EVGA GTX 1080 Ti 11GB Founders Edition,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Nvidia,Gigabyte GTX 1080 Ti 11GB Founders Edition,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Nvidia,MSI GTX 1080 Ti 11GB Founders Edition,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Nvidia,Zotac GTX 1080 Ti 11GB Founders Edition,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Asus,Asus GTX 1080 Ti 11GB Founders Edition,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Asus,Asus GTX 1080 Ti 11GB Gaming OC,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,MSI,MSI GTX 1080 TI 11GB Gaming X,124.0,GTX,11GB,1080 TI,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Gigabyte,Gigabyte GTX 1080 Ti 11GB AORUS,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,EVGA,EVGA GTX 1080 Ti 11GB FTW3 Gaming,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Asus,Asus GTX 1080 Ti 11GB ROG Strix OC,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,EVGA,EVGA GTX 1080 Ti 11GB SC Black,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Asus,Asus GTX 1080 Ti 11GB ROG Strix,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,EVGA,EVGA GTX 1080 Ti 11GB SC2 Gaming,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,Gigabyte,Gigabyte GTX 1080 Ti 11GB AORUS Xtreme,124.0,GTX,11GB,1080 Ti,https://gpu.userbenchmark.com/Nvidia-GTX-1080-Ti/Rating/3918
GPU,AMD,RX 6700-XT,122.0,RX,,RX 6700-XT,https://gpu.userbenchmark.com/AMD-RX-6700-XT/Rating/4109
GPU,Nvidia,Titan X Pascal,121.0,TITAN,,Titan X,https://gpu.userbenchmark.com/SpeedTest/158352/NVIDIA-TITAN-X-Pascal
